0.76	0.24
0.67	0.33
0.63	0.37
0.63	0.37
0.65	0.35
0.73	0.27
0.65	0.35
0.68	0.32
0.64	0.36
0.73	0.27
0.68	0.32
0.67	0.33
0.55	0.45
0.68	0.32
0.67	0.33
0.72	0.28
0.7	0.3
0.71	0.29
0.72	0.28
0.63	0.37
0.78	0.22
0.71	0.29
0.67	0.33
0.7	0.3
0.61	0.39
0.63	0.37
0.64	0.36
0.7	0.3
0.65	0.35
0.7	0.3
0.7	0.3
0.74	0.26
0.63	0.37
0.78	0.22
0.62	0.38
0.62	0.38
0.63	0.37
0.23	0.77
0.69	0.31
0.66	0.34
0.61	0.39
0.6	0.4
0.71	0.29
0.68	0.32
0.62	0.38
0.72	0.28
0.62	0.38
0.75	0.25
0.72	0.28
0.69	0.31
0.29	0.71
0.5	0.5
0.61	0.39
0.64	0.36
0.64	0.36
0.65	0.35
0.79	0.21
0.7	0.3
0.69	0.31
0.66	0.34
0.74	0.26
0.64	0.36
0.75	0.25
0.65	0.35
0.59	0.41
0.62	0.38
0.65	0.35
0.61	0.39
0.67	0.33
0.67	0.33
0.67	0.33
0.6	0.4
0.62	0.38
0.73	0.27
0.73	0.27
0.61	0.39
0.68	0.32
0.76	0.24
0.81	0.19
0.62	0.38
0.65	0.35
0.61	0.39
0.78	0.22
0.73	0.27
0.68	0.32
0.63	0.37
0.72	0.28
0.69	0.31
0.68	0.32
0.68	0.32
0.69	0.31
0.76	0.24
0.67	0.33
0.7	0.3
0.68	0.32
0.66	0.34
0.74	0.26
0.64	0.36
0.74	0.26
0.67	0.33
0.65	0.35
0.66	0.34
0.68	0.32
0.6	0.4
0.7	0.3
0.63	0.37
0.65	0.35
0.27	0.73
0.69	0.31
0.75	0.25
0.66	0.34
0.64	0.36
0.74	0.26
0.3	0.7
0.65	0.35
0.62	0.38
0.67	0.33
0.69	0.31
0.67	0.33
0.69	0.31
0.68	0.32
0.6	0.4
0.63	0.37
0.73	0.27
0.71	0.29
0.72	0.28
0.63	0.37
0.62	0.38
0.62	0.38
0.66	0.34
0.65	0.35
0.61	0.39
0.62	0.38
0.65	0.35
0.66	0.34
0.69	0.31
0.7	0.3
0.72	0.28
0.72	0.28
0.64	0.36
0.68	0.32
0.73	0.27
0.73	0.27
0.63	0.37
0.68	0.32
0.63	0.37
0.66	0.34
0.59	0.41
0.66	0.34
0.72	0.28
0.61	0.39
0.65	0.35
0.66	0.34
0.72	0.28
0.67	0.33
0.69	0.31
0.7	0.3
0.61	0.39
0.68	0.32
0.6	0.4
0.57	0.43
0.71	0.29
0.62	0.38
0.58	0.42
0.71	0.29
0.6	0.4
0.66	0.34
0.67	0.33
0.73	0.27
0.75	0.25
0.6	0.4
0.7	0.3
0.66	0.34
0.76	0.24
0.72	0.28
0.7	0.3
0.62	0.38
0.65	0.35
0.67	0.33
0.59	0.41
0.69	0.31
0.66	0.34
0.7	0.3
0.69	0.31
0.71	0.29
0.67	0.33
0.7	0.3
0.64	0.36
0.65	0.35
0.34	0.66
0.72	0.28
0.67	0.33
0.76	0.24
0.71	0.29
0.7	0.3
0.61	0.39
0.67	0.33
0.69	0.31
0.69	0.31
0.62	0.38
