0.57	0.43
0.55	0.45
0.43	0.57
0.51	0.49
0.45	0.55
0.55	0.45
0.5	0.5
0.55	0.45
0.57	0.43
0.53	0.47
0.47	0.53
0.53	0.47
0.47	0.53
0.5	0.5
0.5	0.5
0.47	0.53
0.47	0.53
0.44	0.56
0.55	0.45
0.42	0.58
0.45	0.55
0.54	0.46
0.52	0.48
0.39	0.61
0.51	0.49
0.49	0.51
0.49	0.51
0.47	0.53
0.55	0.45
0.5	0.5
0.5	0.5
0.47	0.53
0.41	0.59
0.5	0.5
0.53	0.47
0.5	0.5
0.5	0.5
0.52	0.48
0.57	0.43
0.56	0.44
0.51	0.49
0.47	0.53
0.47	0.53
0.41	0.59
0.33	0.67
0.55	0.45
0.55	0.45
0.43	0.57
0.45	0.55
0.5	0.5
0.48	0.52
0.5	0.5
0.43	0.57
0.48	0.52
0.48	0.52
0.42	0.58
0.46	0.54
0.44	0.56
0.48	0.52
0.5	0.5
0.45	0.55
0.48	0.52
0.56	0.44
0.43	0.57
0.42	0.58
0.54	0.46
0.47	0.53
0.43	0.57
0.47	0.53
0.58	0.42
0.43	0.57
0.5	0.5
0.53	0.47
0.52	0.48
0.56	0.44
0.47	0.53
0.54	0.46
0.37	0.63
0.44	0.56
0.5	0.5
0.59	0.41
0.51	0.49
0.55	0.45
0.39	0.61
0.63	0.37
0.45	0.55
0.42	0.58
0.62	0.38
0.54	0.46
0.6	0.4
0.48	0.52
0.44	0.56
0.47	0.53
0.43	0.57
0.51	0.49
0.41	0.59
0.55	0.45
0.44	0.56
0.58	0.42
0.46	0.54
0.44	0.56
0.5	0.5
0.48	0.52
0.52	0.48
0.47	0.53
0.5	0.5
0.44	0.56
0.52	0.48
0.46	0.54
0.45	0.55
0.48	0.52
0.52	0.48
0.52	0.48
0.45	0.55
0.54	0.46
0.55	0.45
0.45	0.55
0.52	0.48
0.43	0.57
0.5	0.5
0.47	0.53
0.35	0.65
0.5	0.5
0.5	0.5
0.54	0.46
0.6	0.4
0.42	0.58
0.43	0.57
0.54	0.46
0.5	0.5
0.59	0.41
0.53	0.47
0.47	0.53
0.48	0.52
0.55	0.45
0.48	0.52
0.45	0.55
0.51	0.49
0.55	0.45
0.49	0.51
0.6	0.4
0.51	0.49
0.42	0.58
0.46	0.54
0.57	0.43
0.51	0.49
0.42	0.58
0.49	0.51
0.46	0.54
0.47	0.53
0.5	0.5
0.55	0.45
0.54	0.46
0.39	0.61
0.51	0.49
0.55	0.45
0.51	0.49
0.47	0.53
0.4	0.6
0.57	0.43
0.54	0.46
0.5	0.5
0.47	0.53
0.48	0.52
0.44	0.56
0.51	0.49
0.46	0.54
0.49	0.51
0.48	0.52
0.49	0.51
0.57	0.43
0.52	0.48
0.5	0.5
0.51	0.49
0.46	0.54
0.44	0.56
0.52	0.48
0.49	0.51
0.48	0.52
0.43	0.57
0.52	0.48
0.57	0.43
0.55	0.45
0.54	0.46
0.55	0.45
0.49	0.51
0.62	0.38
0.41	0.59
0.47	0.53
0.47	0.53
0.48	0.52
0.56	0.44
0.46	0.54
0.5	0.5
0.38	0.62
0.47	0.53
0.53	0.47
0.48	0.52
0.47	0.53
0.52	0.48
