0.45	0.55
0.31	0.69
0.49	0.51
0.48	0.52
0.59	0.41
0.59	0.41
0.47	0.53
0.39	0.61
0.59	0.41
0.7	0.3
0.21	0.79
0.46	0.54
0.42	0.58
0.69	0.31
0.42	0.58
0.37	0.63
0.39	0.61
0.38	0.62
0.38	0.62
0.34	0.66
0.35	0.65
0.41	0.59
0.65	0.35
0.45	0.55
0.61	0.39
0.71	0.29
0.39	0.61
0.4	0.6
0.31	0.69
0.43	0.57
0.33	0.67
0.36	0.64
0.31	0.69
0.36	0.64
0.4	0.6
0.45	0.55
0.34	0.66
0.62	0.38
0.3	0.7
0.37	0.63
0.37	0.63
0.62	0.38
0.75	0.25
0.66	0.34
0.67	0.33
0.76	0.24
0.41	0.59
0.65	0.35
0.43	0.57
0.66	0.34
0.35	0.65
0.41	0.59
0.45	0.55
0.41	0.59
0.31	0.69
0.42	0.58
0.64	0.36
0.63	0.37
0.39	0.61
0.38	0.62
0.39	0.61
0.35	0.65
0.33	0.67
0.43	0.57
0.65	0.35
0.57	0.43
0.37	0.63
0.46	0.54
0.38	0.62
0.64	0.36
0.4	0.6
0.32	0.68
0.43	0.57
0.46	0.54
0.37	0.63
0.4	0.6
0.3	0.7
0.44	0.56
0.42	0.58
0.38	0.62
0.29	0.71
0.32	0.68
0.35	0.65
0.31	0.69
0.36	0.64
0.45	0.55
0.31	0.69
0.7	0.3
0.44	0.56
0.33	0.67
0.33	0.67
0.36	0.64
0.31	0.69
0.35	0.65
0.45	0.55
0.39	0.61
0.39	0.61
0.61	0.39
0.47	0.53
0.4	0.6
0.38	0.62
0.36	0.64
0.6	0.4
0.4	0.6
0.34	0.66
0.29	0.71
0.67	0.33
0.53	0.47
0.32	0.68
0.42	0.58
0.32	0.68
0.39	0.61
0.4	0.6
0.65	0.35
0.38	0.62
0.35	0.65
0.7	0.3
0.47	0.53
0.42	0.58
0.32	0.68
0.59	0.41
0.45	0.55
0.42	0.58
0.38	0.62
0.31	0.69
0.28	0.72
0.44	0.56
0.59	0.41
0.41	0.59
0.32	0.68
0.34	0.66
0.65	0.35
0.64	0.36
0.33	0.67
0.37	0.63
0.41	0.59
0.4	0.6
0.44	0.56
0.71	0.29
0.41	0.59
0.43	0.57
0.4	0.6
0.67	0.33
0.42	0.58
0.71	0.29
0.44	0.56
0.55	0.45
0.31	0.69
0.59	0.41
0.34	0.66
0.6	0.4
0.39	0.61
0.35	0.65
0.65	0.35
0.41	0.59
0.47	0.53
0.31	0.69
0.68	0.32
0.33	0.67
0.31	0.69
0.69	0.31
0.45	0.55
0.41	0.59
0.65	0.35
0.37	0.63
0.37	0.63
0.7	0.3
0.67	0.33
0.35	0.65
0.41	0.59
0.3	0.7
0.24	0.76
0.66	0.34
0.41	0.59
0.37	0.63
0.31	0.69
0.35	0.65
0.68	0.32
0.72	0.28
0.35	0.65
0.64	0.36
0.67	0.33
0.36	0.64
0.42	0.58
0.42	0.58
0.68	0.32
0.78	0.22
0.35	0.65
0.75	0.25
0.38	0.62
0.33	0.67
0.45	0.55
0.36	0.64
0.41	0.59
0.62	0.38
0.7	0.3
0.33	0.67
0.44	0.56
0.6	0.4
0.72	0.28
