0.88	0.12
0.95	0.05
0.91	0.09
0.93	0.07
0.93	0.07
0.91	0.09
0.91	0.09
0.96	0.04
0.89	0.11
0.94	0.06
0.95	0.05
0.94	0.06
0.9	0.1
0.9	0.1
0.89	0.11
0.9	0.1
0.93	0.07
0.88	0.12
0.93	0.07
0.92	0.08
0.92	0.08
0.91	0.09
0.92	0.08
0.91	0.09
0.89	0.11
0.86	0.14
0.9	0.1
0.9	0.1
0.9	0.1
0.92	0.08
0.9	0.1
0.94	0.06
0.95	0.05
0.92	0.08
0.92	0.08
0.97	0.03
0.9	0.1
0.97	0.03
0.9	0.1
0.91	0.09
0.94	0.06
0.91	0.09
0.85	0.15
0.94	0.06
0.9	0.1
0.89	0.11
0.96	0.04
0.91	0.09
0.94	0.06
0.93	0.07
0.93	0.07
0.89	0.11
0.9	0.1
0.91	0.09
0.93	0.07
0.89	0.11
0.9	0.1
0.95	0.05
0.91	0.09
0.92	0.08
0.88	0.12
0.89	0.11
0.91	0.09
0.96	0.04
0.9	0.1
0.94	0.06
0.92	0.08
0.99	0.01
0.95	0.05
0.87	0.13
0.91	0.09
0.98	0.02
0.89	0.11
0.89	0.11
0.9	0.1
0.89	0.11
0.97	0.03
0.9	0.1
0.94	0.06
0.89	0.11
0.94	0.06
0.89	0.11
0.86	0.14
0.9	0.1
0.88	0.12
0.94	0.06
0.88	0.12
0.93	0.07
0.92	0.08
0.93	0.07
0.92	0.08
0.96	0.04
0.89	0.11
0.91	0.09
0.94	0.06
0.89	0.11
0.92	0.08
0.9	0.1
0.94	0.06
0.88	0.12
0.93	0.07
0.96	0.04
0.91	0.09
0.87	0.13
0.95	0.05
0.95	0.05
0.95	0.05
0.89	0.11
0.94	0.06
0.9	0.1
0.9	0.1
0.92	0.08
0.87	0.13
0.9	0.1
0.9	0.1
0.91	0.09
0.93	0.07
0.84	0.16
0.92	0.08
0.92	0.08
0.96	0.04
0.86	0.14
0.87	0.13
0.92	0.08
0.93	0.07
0.9	0.1
0.93	0.07
0.9	0.1
0.92	0.08
0.89	0.11
0.9	0.1
0.87	0.13
0.98	0.02
0.96	0.04
0.92	0.08
0.89	0.11
0.93	0.07
0.91	0.09
0.91	0.09
0.93	0.07
0.96	0.04
0.99	0.01
0.93	0.07
0.94	0.06
0.95	0.05
0.91	0.09
0.93	0.07
0.97	0.03
0.97	0.03
0.93	0.07
0.9	0.1
0.93	0.07
0.86	0.14
0.91	0.09
0.91	0.09
0.92	0.08
0.9	0.1
0.93	0.07
0.92	0.08
0.92	0.08
0.9	0.1
0.91	0.09
0.93	0.07
0.93	0.07
0.91	0.09
0.9	0.1
0.93	0.07
0.89	0.11
0.9	0.1
0.92	0.08
0.92	0.08
0.92	0.08
0.87	0.13
0.87	0.13
0.89	0.11
0.91	0.09
0.92	0.08
0.9	0.1
0.91	0.09
0.93	0.07
0.91	0.09
0.93	0.07
0.91	0.09
0.94	0.06
0.87	0.13
0.94	0.06
0.96	0.04
0.93	0.07
0.94	0.06
0.93	0.07
0.9	0.1
0.87	0.13
0.88	0.12
0.9	0.1
0.95	0.05
0.91	0.09
0.91	0.09
0.92	0.08
0.92	0.08
0.97	0.03
