0.18	0.82
0.78	0.22
0.76	0.24
0.2	0.8
0.27	0.73
0.3	0.7
0.21	0.79
0.02	0.98
0.93	0.07
0.92	0.08
0.31	0.69
0.25	0.75
0.24	0.76
0.24	0.76
0.87	0.13
0.99	0.01
0.88	0.12
0.73	0.27
0.18	0.82
0.16	0.84
0.85	0.15
0.21	0.79
0.27	0.73
0.02	0.98
0.26	0.74
0.98	0.02
0.91	0.09
0.21	0.79
0.25	0.75
0.96	0.04
0.87	0.13
0.24	0.76
0.99	0.01
0.26	0.74
0.18	0.82
0.19	0.81
0.77	0.23
0.73	0.27
0.79	0.21
0.24	0.76
0.79	0.21
0.14	0.86
0.28	0.72
0.91	0.09
0.98	0.02
0.27	0.73
1.0	0.0
0.25	0.75
0.16	0.84
0.03	0.97
0.16	0.84
0.26	0.74
0.25	0.75
0.26	0.74
1.0	0.0
0.19	0.81
0.03	0.97
0.78	0.22
0.04	0.96
0.98	0.02
0.18	0.82
0.23	0.77
0.22	0.78
0.22	0.78
0.83	0.17
0.91	0.09
0.73	0.27
0.24	0.76
0.17	0.83
0.79	0.21
0.86	0.14
0.98	0.02
0.14	0.86
0.2	0.8
0.25	0.75
0.13	0.87
0.97	0.03
0.9	0.1
0.23	0.77
0.94	0.06
0.94	0.06
0.25	0.75
0.93	0.07
0.95	0.05
0.93	0.07
0.94	0.06
0.66	0.34
0.02	0.98
0.22	0.78
0.87	0.13
0.06	0.94
0.24	0.76
0.25	0.75
0.76	0.24
0.87	0.13
0.29	0.71
0.81	0.19
0.24	0.76
0.28	0.72
0.24	0.76
0.8	0.2
0.29	0.71
0.73	0.27
0.21	0.79
0.23	0.77
0.94	0.06
0.98	0.02
0.8	0.2
0.75	0.25
0.85	0.15
0.7	0.3
0.25	0.75
0.72	0.28
0.06	0.94
0.18	0.82
0.25	0.75
0.8	0.2
0.95	0.05
0.03	0.97
0.87	0.13
0.21	0.79
0.06	0.94
0.88	0.12
0.81	0.19
0.24	0.76
0.84	0.16
0.2	0.8
0.83	0.17
0.29	0.71
0.24	0.76
0.19	0.81
0.23	0.77
0.85	0.15
0.9	0.1
0.32	0.68
0.79	0.21
0.2	0.8
0.27	0.73
0.19	0.81
0.29	0.71
0.82	0.18
0.99	0.01
0.15	0.85
0.85	0.15
0.79	0.21
0.87	0.13
0.87	0.13
0.96	0.04
0.27	0.73
0.94	0.06
0.18	0.82
0.8	0.2
0.1	0.9
0.25	0.75
0.23	0.77
0.34	0.66
0.97	0.03
0.76	0.24
0.26	0.74
0.94	0.06
0.35	0.65
0.19	0.81
0.11	0.89
0.16	0.84
0.79	0.21
0.24	0.76
0.15	0.85
0.25	0.75
0.28	0.72
0.73	0.27
0.81	0.19
0.24	0.76
0.92	0.08
0.18	0.82
0.22	0.78
0.18	0.82
0.85	0.15
0.21	0.79
0.82	0.18
0.12	0.88
0.78	0.22
0.98	0.02
0.97	0.03
0.18	0.82
0.29	0.71
0.93	0.07
0.82	0.18
0.73	0.27
0.72	0.28
0.23	0.77
0.24	0.76
1.0	0.0
0.94	0.06
0.3	0.7
0.89	0.11
0.28	0.72
0.74	0.26
0.97	0.03
0.86	0.14
0.23	0.77
