0.0	0.999971	0.0001678064361101804	2.8999999999999997e-05	0.00016780643611018025	1.0	0.0
0.01	0.9999049999999999	0.0003032738036824153	9.5e-05	0.00030327380368241506	0.9999750004166634	2.499958333680553e-05
0.02	0.9997780000000001	0.00047404219221499727	0.00022200000000000003	0.00047404219221499683	0.9999000066664447	9.999333355555141e-05
0.03	0.9995790000000001	0.0006432410123740561	0.00042100000000000004	0.0006432410123740557	0.9997750337474693	0.0002249662525311442
0.04	0.999346	0.0008235799900434694	0.0006540000000000002	0.0008235799900434688	0.9996001066524461	0.00039989334755449914
0.05	0.9990730000000001	0.0009631567888978416	0.0009270000000000001	0.0009631567888978409	0.9993752603624203	0.0006247396375805087
0.06	0.998774	0.0011255771852698518	0.001226	0.0011255771852698507	0.999100539838028	0.000899460161972926
0.07	0.9983979999999999	0.0012180295562916371	0.0016020000000000003	0.0012180295562916363	0.9987760000082572	0.0012239999917438846
0.08	0.997947	0.001495389915707607	0.002053	0.0014953899157076058	0.9984017057567159	0.0015982942432851404
0.09	0.997484	0.0015867400543252206	0.0025160000000000004	0.0015867400543252193	0.997977731905414	0.002022268094587456
0.1	0.996829	0.001841129816172669	0.003171	0.0018411298161726674	0.9975041631960575	0.002495836803943921
0.11	0.9963459999999998	0.0019079528296055976	0.0036540000000000006	0.001907952829605596	0.996981094268869	0.003018905731132335
0.12	0.9958299999999999	0.002039877447299226	0.00417	0.0020398774472992244	0.9964086296389305	0.003591370361071153
0.13	0.9951679999999999	0.002230196403907066	0.004832	0.002230196403907064	0.9957868836700591	0.004213116329942842
0.14	0.994476	0.0023574189275561547	0.005524000000000001	0.0023574189275561526	0.9951159805462243	0.0048840194537778615
0.15	0.993505	0.002412047885096813	0.006495000000000001	0.002412047885096811	0.9943960542405103	0.005603945759491814
0.16	0.992816	0.0026870325640006693	0.007184	0.002687032564000667	0.9936272484816344	0.00637275151836774
0.17	0.992056	0.0028033665475638418	0.007944000000000001	0.002803366547563839	0.9928097167180274	0.007190283281974794
0.18	0.991173	0.0030353041033807497	0.008827000000000002	0.0030353041033807466	0.9919436220794885	0.00805637792051403
0.19	0.990282	0.0029685814794275086	0.009718	0.002968581479427506	0.9910291373364217	0.008970862663581276
0.2	0.98898	0.0033192770297159617	0.011020000000000002	0.003319277029715959	0.9900664448566664	0.009933555143336485
0.21	0.9882909999999999	0.0034293321507255633	0.011709000000000002	0.0034293321507255607	0.9890557365599344	0.010944263440068469
0.22	0.986769	0.0036853275295419844	0.013231000000000001	0.0036853275295419805	0.9879972138698601	0.01200278613014294
0.23	0.9857950000000001	0.003839918618929316	0.014205000000000002	0.0038399186189293126	0.9868910876636816	0.01310891233632163
0.24	0.9845309999999999	0.0039543696084205415	0.015469000000000002	0.003954369608420538	0.985737578219564	0.014262421780439273
0.25	0.9833419999999999	0.004096710387615901	0.016658000000000003	0.004096710387615898	0.984536915161579	0.015463084838424781
0.26	0.982149	0.004237074344403227	0.017851	0.0042370743444032225	0.983289337402351	0.01671066259765229
0.27	0.981048	0.004225126743661074	0.018952	0.00422512674366107	0.9819950930833964	0.018004906916607284
0.28	0.979441	0.00438389313282156	0.020559000000000004	0.0043838931328215565	0.9806544395131516	0.01934556048685208
0.29	0.977925	0.004776334891943826	0.022075000000000004	0.004776334891943822	0.9792676431027293	0.020732356897274748
0.3	0.976722	0.0047973655270366925	0.023278000000000007	0.004797365527036689	0.9778349792993994	0.02216502070060474
0.31	0.975146	0.004807773289164126	0.024854000000000008	0.004807773289164123	0.9763567325178264	0.023643267482177755
0.32	0.9732949999999998	0.005141203652842401	0.026705000000000007	0.005141203652842397	0.974833196069072	0.025166803930932305
0.33	0.9722529999999999	0.005157227065003057	0.027747000000000008	0.005157227065003053	0.9732646720873854	0.026735327912619154
0.34	0.970476	0.005358117579896885	0.02952400000000001	0.00535811757989688	0.9716514714547997	0.028348528545204834
0.35000000000000003	0.96896	0.005382973156165657	0.03104	0.005382973156165652	0.9699939137235549	0.03000608627644969
0.36	0.9671609999999999	0.005688679899590067	0.032839	0.0056886798995900625	0.9682923270363649	0.031707672963639945
0.37	0.965256	0.005666433093225408	0.034744	0.005666433093225402	0.9665470480445514	0.033452951955453586
0.38	0.9635309999999999	0.005967833694063538	0.036469	0.005967833694063534	0.9647584218240667	0.03524157817593822
0.39	0.9616469999999999	0.005898677055069218	0.038353	0.005898677055069212	0.9629268017894256	0.03707319821057956
0.4	0.9597729999999999	0.005941840708063458	0.040227000000000006	0.005941840708063453	0.9610525496055673	0.03894745039443795
0.41000000000000003	0.95774	0.006351724175371603	0.042260000000000006	0.006351724175371597	0.9591360350976756	0.04086396490232989
0.42	0.9560879999999999	0.006447344879871098	0.04391200000000001	0.006447344879871093	0.957177636158974	0.04282236384103144
0.43	0.9539259999999999	0.006860796163711618	0.046074000000000004	0.006860796163711614	0.9551777386565261	0.04482226134347934
0.44	0.952237	0.006840236180132965	0.04776300000000001	0.006840236180132964	0.9531367363350604	0.04686326366494533
0.45	0.9499379999999998	0.006903054106697987	0.05006200000000001	0.006903054106697991	0.9510550307188473	0.048944969281158775
0.46	0.9478209999999999	0.007348670560040085	0.05217900000000001	0.007348670560040095	0.9489330310116538	0.05106696898835221
0.47000000000000003	0.9456109999999999	0.007354704548790505	0.05438900000000001	0.007354704548790523	0.9467711539948026	0.05322884600520335
0.48	0.943669	0.007431382038355963	0.056331000000000006	0.007431382038355989	0.9445698239233581	0.05543017607664786
0.49	0.9416979999999999	0.007672470006458122	0.05830200000000001	0.007672470006458156	0.9423294724204713	0.05767052757953489
